mapping_index	namespace_sha256	membership_sha256	ordered_library_sha256	source_model	selector_bits	library_sequences	eligible_sequences	fibers	fullcontext_gain	assaycontext_gain	released_cnn_gain	fullcontext_minus_assaycontext	fullcontext_minus_released_cnn	fullcontext_negative_gain_fraction	fullcontext_zero_gain_fraction	fullcontext_positive_gain_fraction	fullcontext_fiber_score_variance_mean	fullcontext_fiber_outcome_variance_mean	fullcontext_choices_changed_by_quantization	fullcontext_quantized_extremum_tie_fibers	fullcontext_minimum_raw_top_gap	mapping_role
10	a44dc2c4591eed31724cfef02b23927fe2d23ad0c522c8338114af6aac890ab8	cc1bd33148f0a3df100d78515f50230de8b46ed0ecf2e23b0453a2ff2a3a881f	7e46f8a0140573a2f11e12cc1d6a5024f36c2514ef727ecc7e7e6d8ea8a0be5e	GCfix	4	2048	2053	128	0.003083778898376289	0.0015370683580130723	0.0017632392572171345	0.0015467105403632166	0.0013205396411591543	0.203125	0.0	0.796875	6.729200813941559e-06	0.0001029305347232119	0	0	2.388318093005104e-05	post_hoc_exploratory_algorithmic_sensitivity_not_replicates
11	b110cbeb03d9ef309aeea905976793c39f5ff41cebc8b0256ce0e4cc03a264e8	df97f3f4252951f5d8ed0fb50e097ce1cb671348a97f7e7b78c33ed50d5b4c45	a036e624e422c7ceb0de4494fc765917523fd2fda0353b06aac257a44dea75ca	GCall	2	2048	2053	512	0.0029451906578064017	0.0021048101949605108	0.0013787781915099472	0.0008403804628458909	0.0015664124662964547	0.265625	0.0	0.734375	4.9203370232301485e-06	8.272903340490827e-05	0	0	9.11501166989126e-06	post_hoc_exploratory_algorithmic_sensitivity_not_replicates
11	b110cbeb03d9ef309aeea905976793c39f5ff41cebc8b0256ce0e4cc03a264e8	df97f3f4252951f5d8ed0fb50e097ce1cb671348a97f7e7b78c33ed50d5b4c45	a036e624e422c7ceb0de4494fc765917523fd2fda0353b06aac257a44dea75ca	GCall	4	2048	2053	128	0.0037866744222990892	0.002198966574767351	0.0013936471991880337	0.0015877078475317382	0.0023930272231110555	0.1640625	0.0	0.8359375	6.0459834339781695e-06	0.0001019893597188927	0	0	1.7946776879940174e-05	post_hoc_exploratory_algorithmic_sensitivity_not_replicates
11	b110cbeb03d9ef309aeea905976793c39f5ff41cebc8b0256ce0e4cc03a264e8	df97f3f4252951f5d8ed0fb50e097ce1cb671348a97f7e7b78c33ed50d5b4c45	a036e624e422c7ceb0de4494fc765917523fd2fda0353b06aac257a44dea75ca	GCfix	2	2048	2053	512	0.0027807058042451293	0.0020074294140197003	0.0017201411684196624	0.0007732763902254293	0.0010605646358254669	0.28125	0.0	0.71875	5.518817697993549e-06	8.272903340490827e-05	0	0	2.524814390003627e-06	post_hoc_exploratory_algorithmic_sensitivity_not_replicates
11	b110cbeb03d9ef309aeea905976793c39f5ff41cebc8b0256ce0e4cc03a264e8	df97f3f4252951f5d8ed0fb50e097ce1cb671348a97f7e7b78c33ed50d5b4c45	a036e624e422c7ceb0de4494fc765917523fd2fda0353b06aac257a44dea75ca	GCfix	4	2048	2053	128	0.0036171964075405356	0.0018854048774804436	0.0020238598693772328	0.001731791530060092	0.0015933365381633029	0.203125	0.0	0.796875	6.7557932965122635e-06	0.0001019893597188927	0	0	9.293425369927277e-06	post_hoc_exploratory_algorithmic_sensitivity_not_replicates
12	d539c02d126b0b25fd294f4a7c47bde565202c91c975faae54487e368294b27d	08493995c38f7e563673eb31df35e7b1985468048f921150fb0cd91b042887e2	f70db9fef68d32ba75c6bb8793fdd5a00397a3a33ade552b1826be8c8c6bbba1	GCall	2	2048	2053	512	0.0027150205144496472	0.002035086818345998	0.0017641306606236223	0.0006799336961036493	0.0009508898538260252	0.296875	0.0	0.703125	4.882029529658661e-06	8.339876628648625e-05	0	0	1.480751411198078e-05	post_hoc_exploratory_algorithmic_sensitivity_not_replicates
12	d539c02d126b0b25fd294f4a7c47bde565202c91c975faae54487e368294b27d	08493995c38f7e563673eb31df35e7b1985468048f921150fb0cd91b042887e2	f70db9fef68d32ba75c6bb8793fdd5a00397a3a33ade552b1826be8c8c6bbba1	GCall	4	2048	2053	128	0.0038593340076279155	0.002783895363236993	0.0013482921866241355	0.0010754386443909223	0.00251104182100378	0.171875	0.0	0.828125	6.054383063570734e-06	0.00010260170378409338	0	0	2.2215435298011954e-06	post_hoc_exploratory_algorithmic_sensitivity_not_replicates
12	d539c02d126b0b25fd294f4a7c47bde565202c91c975faae54487e368294b27d	08493995c38f7e563673eb31df35e7b1985468048f921150fb0cd91b042887e2	f70db9fef68d32ba75c6bb8793fdd5a00397a3a33ade552b1826be8c8c6bbba1	GCfix	2	2048	2053	512	0.0026468359329245477	0.001757339846718422	0.001615216925713201	0.0008894960862061258	0.0010316190072113469	0.30859375	0.0	0.69140625	5.416007105383654e-06	8.339876628648625e-05	0	0	3.076797879808524e-06	post_hoc_exploratory_algorithmic_sensitivity_not_replicates
12	d539c02d126b0b25fd294f4a7c47bde565202c91c975faae54487e368294b27d	08493995c38f7e563673eb31df35e7b1985468048f921150fb0cd91b042887e2	f70db9fef68d32ba75c6bb8793fdd5a00397a3a33ade552b1826be8c8c6bbba1	GCfix	4	2048	2053	128	0.0033900170391479934	0.0020057202720576307	0.0014817946780020996	0.0013842967670903627	0.0019082223611458938	0.2109375	0.0	0.7890625	6.7255999064206695e-06	0.00010260170378409338	0	0	8.971794360101981e-06	post_hoc_exploratory_algorithmic_sensitivity_not_replicates
13	9d190ce5a722b09a7505a26ecdf9a4b7bf27226dbd0594d2df45273a26104669	060ba5a6ce78c63edf796c67544ed91ecc84b0d62aa9cae01678339cdde3e407	df1605792470e88dda0ffdf3a5ffedfad3e893706c6ac77a1b47d59eae3e00df	GCall	2	2048	2053	512	0.002565478371805941	0.0020888558792043514	0.0015784158576510256	0.00047662249260158984	0.0009870625141549154	0.318359375	0.0	0.681640625	4.857305845224759e-06	8.164917385364734e-05	0	0	6.258124018998501e-09	post_hoc_exploratory_algorithmic_sensitivity_not_replicates
13	9d190ce5a722b09a7505a26ecdf9a4b7bf27226dbd0594d2df45273a26104669	060ba5a6ce78c63edf796c67544ed91ecc84b0d62aa9cae01678339cdde3e407	df1605792470e88dda0ffdf3a5ffedfad3e893706c6ac77a1b47d59eae3e00df	GCall	4	2048	2053	128	0.003573078279714431	0.002801984528832545	0.0013078577997363457	0.0007710937508818858	0.002265220479978085	0.21875	0.0	0.78125	5.994764654167291e-06	0.00010301011263875565	0	0	2.0404187299982723e-05	post_hoc_exploratory_algorithmic_sensitivity_not_replicates
13	9d190ce5a722b09a7505a26ecdf9a4b7bf27226dbd0594d2df45273a26104669	060ba5a6ce78c63edf796c67544ed91ecc84b0d62aa9cae01678339cdde3e407	df1605792470e88dda0ffdf3a5ffedfad3e893706c6ac77a1b47d59eae3e00df	GCfix	2	2048	2053	512	0.0024669569559079597	0.001977606263309069	0.0017871264323751604	0.0004893506925988909	0.0006798305235327996	0.33203125	0.0	0.66796875	5.480295873004442e-06	8.164917385364734e-05	0	0	5.099937001595833e-07	post_hoc_exploratory_algorithmic_sensitivity_not_replicates
13	9d190ce5a722b09a7505a26ecdf9a4b7bf27226dbd0594d2df45273a26104669	060ba5a6ce78c63edf796c67544ed91ecc84b0d62aa9cae01678339cdde3e407	df1605792470e88dda0ffdf3a5ffedfad3e893706c6ac77a1b47d59eae3e00df	GCfix	4	2048	2053	128	0.003273203451968164	0.0023679765779258365	0.001389766539843391	0.0009052268740423275	0.001883436912124773	0.2109375	0.0	0.7890625	6.694069388437433e-06	0.00010301011263875565	0	0	8.655111250144287e-06	post_hoc_exploratory_algorithmic_sensitivity_not_replicates
14	cb2063dc5599356f2d6e65c8ef10623846fdbe241c7012bda971cc2e3357605c	380063a84c63eafa033c889265c205f9c8454f9efd983eb0b57ad6552a215a49	cb86eeb767f101f2ce7a8d05ea2e0506c6cb676aeb679122b0fde04814da156b	GCall	2	2048	2053	512	0.0026473478175841896	0.0018443880657550429	0.0013953594377616556	0.0008029597518291467	0.001251988379822534	0.294921875	0.0	0.705078125	4.793160483470579e-06	8.288695870167671e-05	0	0	1.41764162300273e-05	post_hoc_exploratory_algorithmic_sensitivity_not_replicates
14	cb2063dc5599356f2d6e65c8ef10623846fdbe241c7012bda971cc2e3357605c	380063a84c63eafa033c889265c205f9c8454f9efd983eb0b57ad6552a215a49	cb86eeb767f101f2ce7a8d05ea2e0506c6cb676aeb679122b0fde04814da156b	GCall	4	2048	2053	128	0.003999185253971904	0.0018975982657543173	0.002061992311950726	0.0021015869882175867	0.001937192942021178	0.15625	0.0	0.84375	5.984723807086164e-06	0.00010309957069876609	0	0	1.5727510759955265e-05	post_hoc_exploratory_algorithmic_sensitivity_not_replicates
14	cb2063dc5599356f2d6e65c8ef10623846fdbe241c7012bda971cc2e3357605c	380063a84c63eafa033c889265c205f9c8454f9efd983eb0b57ad6552a215a49	cb86eeb767f101f2ce7a8d05ea2e0506c6cb676aeb679122b0fde04814da156b	GCfix	2	2048	2053	512	0.002466647273204625	0.0016998494859360603	0.0013869771669952546	0.0007667977872685646	0.0010796701062093703	0.29296875	0.0	0.70703125	5.330091671258742e-06	8.288695870167671e-05	0	0	2.3330017500100553e-06	post_hoc_exploratory_algorithmic_sensitivity_not_replicates
14	cb2063dc5599356f2d6e65c8ef10623846fdbe241c7012bda971cc2e3357605c	380063a84c63eafa033c889265c205f9c8454f9efd983eb0b57ad6552a215a49	cb86eeb767f101f2ce7a8d05ea2e0506c6cb676aeb679122b0fde04814da156b	GCfix	4	2048	2053	128	0.00382267505565938	0.001823867235117343	0.0017748357523101827	0.001998807820542037	0.0020478393033491974	0.171875	0.0	0.828125	6.656954112920895e-06	0.00010309957069876609	0	0	1.4747809690129898e-05	post_hoc_exploratory_algorithmic_sensitivity_not_replicates
15	c390bd8500469be4f8fc50c0e44d3b51b5f4ca497124830cf8edc51f182b25e4	b5f2a45a67ab3281729ebd25eaff786b8b35723909d6bf5716b0292a190912e4	23a6cf68df46e7b1c6db055605bbbc020c709a251daa2ca8a34bb62f9a9d28ca	GCall	2	2048	2053	512	0.0024406340937722986	0.0019150036865360981	0.0015666846379106063	0.0005256304072362007	0.0008739494558616925	0.30859375	0.0	0.69140625	4.897410790535654e-06	8.281602084568235e-05	0	0	6.058399310004958e-06	post_hoc_exploratory_algorithmic_sensitivity_not_replicates
15	c390bd8500469be4f8fc50c0e44d3b51b5f4ca497124830cf8edc51f182b25e4	b5f2a45a67ab3281729ebd25eaff786b8b35723909d6bf5716b0292a190912e4	23a6cf68df46e7b1c6db055605bbbc020c709a251daa2ca8a34bb62f9a9d28ca	GCall	4	2048	2053	128	0.002854218387296853	0.0026610811303390478	0.001879271623011239	0.0001931372569578052	0.0009749467642856139	0.25	0.0	0.75	6.047068777505287e-06	0.00010387933200138398	0	0	2.5973348101171467e-06	post_hoc_exploratory_algorithmic_sensitivity_not_replicates
15	c390bd8500469be4f8fc50c0e44d3b51b5f4ca497124830cf8edc51f182b25e4	b5f2a45a67ab3281729ebd25eaff786b8b35723909d6bf5716b0292a190912e4	23a6cf68df46e7b1c6db055605bbbc020c709a251daa2ca8a34bb62f9a9d28ca	GCfix	2	2048	2053	512	0.002485885471546979	0.0019736134489034066	0.0013780939179641313	0.0005122720226435728	0.0011077915535828479	0.3046875	0.0	0.6953125	5.500600973218527e-06	8.281602084568235e-05	0	0	9.874122199882152e-07	post_hoc_exploratory_algorithmic_sensitivity_not_replicates
15	c390bd8500469be4f8fc50c0e44d3b51b5f4ca497124830cf8edc51f182b25e4	b5f2a45a67ab3281729ebd25eaff786b8b35723909d6bf5716b0292a190912e4	23a6cf68df46e7b1c6db055605bbbc020c709a251daa2ca8a34bb62f9a9d28ca	GCfix	4	2048	2053	128	0.0033387146177045763	0.001959646622792516	0.0016266920073242696	0.0013790679949120602	0.0017120226103803067	0.2265625	0.0	0.7734375	6.777679846400923e-06	0.00010387933200138398	0	0	9.874122199882152e-07	post_hoc_exploratory_algorithmic_sensitivity_not_replicates
16	bf3659bac9ac146c4b4bca44e02c8a427f76dfe4b2eebb4e3177b858c6d1b250	404fd552a4b4157da2b8201490f23808a74f779f3586e9e089472bf51d02f577	16448d3ff6643af51eb8d0bf98d6b59d682a574ef331766392d93d6bd2cb6122	GCall	2	2048	2053	512	0.002569495949196493	0.0019117198358224448	0.0016013187816357331	0.0006577761133740483	0.0009681771675607599	0.306640625	0.0	0.693359375	4.784303179615847e-06	8.166088342359174e-05	0	0	6.162436339884891e-06	post_hoc_exploratory_algorithmic_sensitivity_not_replicates
16	bf3659bac9ac146c4b4bca44e02c8a427f76dfe4b2eebb4e3177b858c6d1b250	404fd552a4b4157da2b8201490f23808a74f779f3586e9e089472bf51d02f577	16448d3ff6643af51eb8d0bf98d6b59d682a574ef331766392d93d6bd2cb6122	GCall	4	2048	2053	128	0.004019924556622501	0.0027789212071793502	0.0020275076763273	0.0012410033494431507	0.0019924168802952008	0.1875	0.0	0.8125	6.013607426495607e-06	0.00010325269175971339	0	0	2.069295700124485e-06	post_hoc_exploratory_algorithmic_sensitivity_not_replicates
16	bf3659bac9ac146c4b4bca44e02c8a427f76dfe4b2eebb4e3177b858c6d1b250	404fd552a4b4157da2b8201490f23808a74f779f3586e9e089472bf51d02f577	16448d3ff6643af51eb8d0bf98d6b59d682a574ef331766392d93d6bd2cb6122	GCfix	2	2048	2053	512	0.0025962189095142625	0.0018780477583985385	0.001571402297658861	0.0007181711511157238	0.0010248166118554012	0.306640625	0.0	0.693359375	5.370818392530634e-06	8.166088342359174e-05	0	0	3.4759666900363584e-06	post_hoc_exploratory_algorithmic_sensitivity_not_replicates
16	bf3659bac9ac146c4b4bca44e02c8a427f76dfe4b2eebb4e3177b858c6d1b250	404fd552a4b4157da2b8201490f23808a74f779f3586e9e089472bf51d02f577	16448d3ff6643af51eb8d0bf98d6b59d682a574ef331766392d93d6bd2cb6122	GCfix	4	2048	2053	128	0.004123923007626789	0.0026587423272417497	0.0020526769760306554	0.001465180680385039	0.0020712460315961334	0.1796875	0.0	0.8203125	6.704511223642649e-06	0.00010325269175971339	0	0	3.2176446200793407e-06	post_hoc_exploratory_algorithmic_sensitivity_not_replicates
17	a02b244b4dbc87cbbb427ab7241b8fe786538eb6b361f9415de838e91ea592d6	568daeeb35edd42809c188f7ed43517a09dd8d5b134640f4731b281284ef9143	f243d383d5e13379418c1a8680290d33997d3dbad940c5724e002180db5fc5ee	GCall	2	2048	2053	512	0.002566852037100183	0.0016930929154815317	0.0012830075166545035	0.0008737591216186513	0.0012838445204456795	0.306640625	0.0	0.693359375	4.815571005048709e-06	8.380237267785401e-05	0	0	4.9884213300099844e-06	post_hoc_exploratory_algorithmic_sensitivity_not_replicates
17	a02b244b4dbc87cbbb427ab7241b8fe786538eb6b361f9415de838e91ea592d6	568daeeb35edd42809c188f7ed43517a09dd8d5b134640f4731b281284ef9143	f243d383d5e13379418c1a8680290d33997d3dbad940c5724e002180db5fc5ee	GCall	4	2048	2053	128	0.0037083970251624663	0.002339301137360063	0.0017762248591227468	0.0013690958878024035	0.0019321721660397195	0.1875	0.0	0.8125	5.993502757381418e-06	0.00010181222330926402	0	0	1.249768381006433e-05	post_hoc_exploratory_algorithmic_sensitivity_not_replicates
17	a02b244b4dbc87cbbb427ab7241b8fe786538eb6b361f9415de838e91ea592d6	568daeeb35edd42809c188f7ed43517a09dd8d5b134640f4731b281284ef9143	f243d383d5e13379418c1a8680290d33997d3dbad940c5724e002180db5fc5ee	GCfix	2	2048	2053	512	0.002533849189508455	0.0015436205434671475	0.0014459928243308526	0.0009902286460413074	0.0010878563651776022	0.31640625	0.0	0.68359375	5.372192428911903e-06	8.380237267785401e-05	0	0	1.0376734898009943e-06	post_hoc_exploratory_algorithmic_sensitivity_not_replicates
17	a02b244b4dbc87cbbb427ab7241b8fe786538eb6b361f9415de838e91ea592d6	568daeeb35edd42809c188f7ed43517a09dd8d5b134640f4731b281284ef9143	f243d383d5e13379418c1a8680290d33997d3dbad940c5724e002180db5fc5ee	GCfix	4	2048	2053	128	0.003169516732491119	0.0018427460486926932	0.0014580829865259012	0.0013267706837984256	0.0017114337459652176	0.25	0.0	0.75	6.662484380886536e-06	0.00010181222330926402	0	0	5.183631579974701e-06	post_hoc_exploratory_algorithmic_sensitivity_not_replicates
18	4662bb0cdc5b13aac14ca9e30922ac2aa4f045317d57c147e2153b377e1246d6	dca40d906f9259a2eeacbb3f33913bca0f9cdd45dede883a7df1963c5391ecfa	2db875c246f70113ff2244c807512132d06ccf462a315e81970d135b1188f291	GCall	2	2048	2053	512	0.002642386857538686	0.0018637643744718656	0.0013774557510336366	0.0007786224830668201	0.001264931106505049	0.271484375	0.0	0.728515625	4.814917381324817e-06	8.393806166814525e-05	0	0	5.902839199656285e-07	post_hoc_exploratory_algorithmic_sensitivity_not_replicates
18	4662bb0cdc5b13aac14ca9e30922ac2aa4f045317d57c147e2153b377e1246d6	dca40d906f9259a2eeacbb3f33913bca0f9cdd45dede883a7df1963c5391ecfa	2db875c246f70113ff2244c807512132d06ccf462a315e81970d135b1188f291	GCall	4	2048	2053	128	0.003334366091714865	0.0024675717455073867	0.000826729221151957	0.0008667943462074782	0.002507636870562908	0.1796875	0.0	0.8203125	6.008892629268069e-06	0.00010342369171298895	0	0	5.344745899193981e-07	post_hoc_exploratory_algorithmic_sensitivity_not_replicates
18	4662bb0cdc5b13aac14ca9e30922ac2aa4f045317d57c147e2153b377e1246d6	dca40d906f9259a2eeacbb3f33913bca0f9cdd45dede883a7df1963c5391ecfa	2db875c246f70113ff2244c807512132d06ccf462a315e81970d135b1188f291	GCfix	2	2048	2053	512	0.0025103558168318362	0.001745668653857484	0.0014009823819117232	0.0007646871629743526	0.0011093734349201132	0.28125	0.0	0.71875	5.385373384304043e-06	8.393806166814525e-05	0	0	1.6634156101424935e-06	post_hoc_exploratory_algorithmic_sensitivity_not_replicates
18	4662bb0cdc5b13aac14ca9e30922ac2aa4f045317d57c147e2153b377e1246d6	dca40d906f9259a2eeacbb3f33913bca0f9cdd45dede883a7df1963c5391ecfa	2db875c246f70113ff2244c807512132d06ccf462a315e81970d135b1188f291	GCfix	4	2048	2053	128	0.0035613121869057856	0.0021318137152518688	0.0008735134851730088	0.0014294984716539168	0.002687798701732777	0.1875	0.0	0.8125	6.684989973055356e-06	0.00010342369171298895	0	0	1.6634156101424935e-06	post_hoc_exploratory_algorithmic_sensitivity_not_replicates
19	c2792416ecd6260b84adb06c3f74a7231ae9c80913c1743eb879ad254fecd9cf	f63c8b1af0a6f6db9724f68b7acb55a852fdaee19b532741f81ac79528650bc5	ee85b8331144f5a1765febac57b997324745e8473de55de75142aaa447d807fd	GCall	2	2048	2053	512	0.002856047130083446	0.0019579221743295386	0.0016616715764914954	0.0008981249557539078	0.001194375553591951	0.28515625	0.0	0.71484375	5.041894464888687e-06	8.3673671434204e-05	0	0	9.967027110091564e-06	post_hoc_exploratory_algorithmic_sensitivity_not_replicates
19	c2792416ecd6260b84adb06c3f74a7231ae9c80913c1743eb879ad254fecd9cf	f63c8b1af0a6f6db9724f68b7acb55a852fdaee19b532741f81ac79528650bc5	ee85b8331144f5a1765febac57b997324745e8473de55de75142aaa447d807fd	GCall	4	2048	2053	128	0.00433827937755147	0.0026449890739761277	0.0019176635785212491	0.001693290303575342	0.0024206157990302206	0.1640625	0.0	0.8359375	6.104121057349142e-06	0.00010348110014879383	0	0	1.7393550389988022e-05	post_hoc_exploratory_algorithmic_sensitivity_not_replicates
19	c2792416ecd6260b84adb06c3f74a7231ae9c80913c1743eb879ad254fecd9cf	f63c8b1af0a6f6db9724f68b7acb55a852fdaee19b532741f81ac79528650bc5	ee85b8331144f5a1765febac57b997324745e8473de55de75142aaa447d807fd	GCfix	2	2048	2053	512	0.0027148107340385563	0.001781843591077645	0.001744452659064881	0.0009329671429609112	0.000970358074973675	0.302734375	0.0	0.697265625	5.558512237272964e-06	8.3673671434204e-05	0	0	4.081233649921856e-06	post_hoc_exploratory_algorithmic_sensitivity_not_replicates
19	c2792416ecd6260b84adb06c3f74a7231ae9c80913c1743eb879ad254fecd9cf	f63c8b1af0a6f6db9724f68b7acb55a852fdaee19b532741f81ac79528650bc5	ee85b8331144f5a1765febac57b997324745e8473de55de75142aaa447d807fd	GCfix	4	2048	2053	128	0.003375847791320279	0.0025097737335894443	0.0017086068920213957	0.0008660740577308345	0.0016672408992988831	0.2265625	0.0	0.7734375	6.824394132381362e-06	0.00010348110014879383	0	0	1.3263812299602051e-06	post_hoc_exploratory_algorithmic_sensitivity_not_replicates
20	f61da7d6306d8666bf62bf6cf285347fb04f4ee9be99746bbd450d4e31af7e8e	b364a8152da7eaa8b1b8ab85975ea2a8a11e5169c57d4c4c053bd8053e1fd4c2	cb804a9f1f9d206b93931774313a7dbcac2c3d5afce60ada184ad99ad9b1822a	GCall	2	2048	2053	512	0.0027057581703793833	0.0018982995776746874	0.001622631715005146	0.0008074585927046961	0.0010831264553742375	0.27734375	0.0	0.72265625	4.6513142969985816e-06	8.349953494563288e-05	0	0	5.1562484300049505e-06	post_hoc_exploratory_algorithmic_sensitivity_not_replicates
20	f61da7d6306d8666bf62bf6cf285347fb04f4ee9be99746bbd450d4e31af7e8e	b364a8152da7eaa8b1b8ab85975ea2a8a11e5169c57d4c4c053bd8053e1fd4c2	cb804a9f1f9d206b93931774313a7dbcac2c3d5afce60ada184ad99ad9b1822a	GCall	4	2048	2053	128	0.0041579168231397675	0.0025447123546539644	0.00181718902372883	0.0016132044684858031	0.0023407277994109375	0.1484375	0.0	0.8515625	5.965446871265421e-06	0.00010098499916467798	0	0	9.869659880035186e-06	post_hoc_exploratory_algorithmic_sensitivity_not_replicates
20	f61da7d6306d8666bf62bf6cf285347fb04f4ee9be99746bbd450d4e31af7e8e	b364a8152da7eaa8b1b8ab85975ea2a8a11e5169c57d4c4c053bd8053e1fd4c2	cb804a9f1f9d206b93931774313a7dbcac2c3d5afce60ada184ad99ad9b1822a	GCfix	2	2048	2053	512	0.0026237323725186927	0.00166003535747662	0.0016162342890674655	0.0009636970150420727	0.0010074980834512272	0.302734375	0.0	0.697265625	5.215346123770327e-06	8.349953494563288e-05	0	0	5.210967800151067e-06	post_hoc_exploratory_algorithmic_sensitivity_not_replicates
20	f61da7d6306d8666bf62bf6cf285347fb04f4ee9be99746bbd450d4e31af7e8e	b364a8152da7eaa8b1b8ab85975ea2a8a11e5169c57d4c4c053bd8053e1fd4c2	cb804a9f1f9d206b93931774313a7dbcac2c3d5afce60ada184ad99ad9b1822a	GCfix	4	2048	2053	128	0.003993766490170625	0.0027466242243954393	0.001792383867616612	0.0012471422657751854	0.0022013826225540127	0.1796875	0.0	0.8203125	6.7006668858306176e-06	0.00010098499916467798	0	0	1.5024295509924457e-05	post_hoc_exploratory_algorithmic_sensitivity_not_replicates
21	fbd9bea05328fc0222d05bb32621bd06515eee289de24983d49a4aff783adf17	99ddbfe8bb32f190ec22280557026ba0f0add629d3fe5e35354690525a4377fb	51c62726f1b657211041c244d942a2c0768beb86105bd542a95a09ecededf721	GCall	2	2048	2053	512	0.0027257938397501472	0.001983375369500098	0.0015747527231466604	0.0007424184702500493	0.0011510411166034868	0.28515625	0.0	0.71484375	4.794571437918705e-06	8.257301624441252e-05	0	0	7.238792850028375e-06	post_hoc_exploratory_algorithmic_sensitivity_not_replicates
21	fbd9bea05328fc0222d05bb32621bd06515eee289de24983d49a4aff783adf17	99ddbfe8bb32f190ec22280557026ba0f0add629d3fe5e35354690525a4377fb	51c62726f1b657211041c244d942a2c0768beb86105bd542a95a09ecededf721	GCall	4	2048	2053	128	0.00440119985080969	0.0026306904380646408	0.00126437568773923	0.001770509412745049	0.0031368241630704598	0.1875	0.0	0.8125	5.9876267849456215e-06	0.00010196832276583985	0	0	1.2815916559993923e-05	post_hoc_exploratory_algorithmic_sensitivity_not_replicates
21	fbd9bea05328fc0222d05bb32621bd06515eee289de24983d49a4aff783adf17	99ddbfe8bb32f190ec22280557026ba0f0add629d3fe5e35354690525a4377fb	51c62726f1b657211041c244d942a2c0768beb86105bd542a95a09ecededf721	GCfix	2	2048	2053	512	0.00269074962255111	0.0019165867561312783	0.0014807995916308288	0.0007741628664198318	0.0012099500309202813	0.287109375	0.0	0.712890625	5.350651167526444e-06	8.257301624441252e-05	0	0	2.9902401099679565e-06	post_hoc_exploratory_algorithmic_sensitivity_not_replicates
21	fbd9bea05328fc0222d05bb32621bd06515eee289de24983d49a4aff783adf17	99ddbfe8bb32f190ec22280557026ba0f0add629d3fe5e35354690525a4377fb	51c62726f1b657211041c244d942a2c0768beb86105bd542a95a09ecededf721	GCfix	4	2048	2053	128	0.0036085485672435825	0.0021879931967764806	0.0013276793620492933	0.0014205553704671019	0.002280869205194289	0.234375	0.0	0.765625	6.6714984151662474e-06	0.00010196832276583985	0	0	9.401750600268599e-07	post_hoc_exploratory_algorithmic_sensitivity_not_replicates
22	c90f11b230e70d2ea0bc9cf4e497baba4141b94d591958740f8cac14c359bf20	12558163bc2e018e0346d90409abb5162828cbb38778325bbfe73eaa9fc41828	fa843ae73754f7b09c92cff6ff5e960d3cffe7c8e2c04950a8f754956818abf1	GCall	2	2048	2053	512	0.0028646620707700942	0.00202135642955997	0.0015318881111882421	0.0008433056412101242	0.001332773959581852	0.283203125	0.0	0.716796875	4.8065922965501046e-06	8.317755225936425e-05	0	0	1.2967206899361372e-06	post_hoc_exploratory_algorithmic_sensitivity_not_replicates
22	c90f11b230e70d2ea0bc9cf4e497baba4141b94d591958740f8cac14c359bf20	12558163bc2e018e0346d90409abb5162828cbb38778325bbfe73eaa9fc41828	fa843ae73754f7b09c92cff6ff5e960d3cffe7c8e2c04950a8f754956818abf1	GCall	4	2048	2053	128	0.003721607680441292	0.002654758212982224	0.001784254415388706	0.001066849467459068	0.001937353265052586	0.2109375	0.0	0.7890625	6.064538376885907e-06	0.00010384868434396142	0	0	4.486700819983369e-06	post_hoc_exploratory_algorithmic_sensitivity_not_replicates
22	c90f11b230e70d2ea0bc9cf4e497baba4141b94d591958740f8cac14c359bf20	12558163bc2e018e0346d90409abb5162828cbb38778325bbfe73eaa9fc41828	fa843ae73754f7b09c92cff6ff5e960d3cffe7c8e2c04950a8f754956818abf1	GCfix	2	2048	2053	512	0.002688722383240659	0.0018225128609415636	0.001393981271532046	0.0008662095222990954	0.001294741111708613	0.298828125	0.0	0.701171875	5.288660647019252e-06	8.317755225936425e-05	0	0	1.6120150101439634e-06	post_hoc_exploratory_algorithmic_sensitivity_not_replicates
22	c90f11b230e70d2ea0bc9cf4e497baba4141b94d591958740f8cac14c359bf20	12558163bc2e018e0346d90409abb5162828cbb38778325bbfe73eaa9fc41828	fa843ae73754f7b09c92cff6ff5e960d3cffe7c8e2c04950a8f754956818abf1	GCfix	4	2048	2053	128	0.0036165106650243644	0.0020956860814511638	0.0016817766256627936	0.0015208245835732007	0.0019347340393615709	0.2578125	0.0	0.7421875	6.760631026995324e-06	0.00010384868434396142	0	0	5.423449120023349e-06	post_hoc_exploratory_algorithmic_sensitivity_not_replicates
23	307bd6e8732cf6191787d0d8613ec10902ab7ba7bc6458b998ae107eaf45a146	19b9c58852649acccb67377687cc27274511fdfb7be461bdb7115446342a514e	e330089a4c2f181a9aa59c3728e739b6336f2af9771d1fe05747806cb0596e2f	GCall	2	2048	2053	512	0.0027532471798798175	0.0016921804275364222	0.0015659864347040181	0.0010610667523433953	0.0011872607451757994	0.2890625	0.0	0.7109375	4.841218105962737e-06	8.367848836262265e-05	0	0	1.6744456500017435e-05	post_hoc_exploratory_algorithmic_sensitivity_not_replicates
