sample_id	sequence_sha256	eff_Taq	external_low_efficiency	GCall 2perc	GCfix 2perc	GCall__P2_assay_context	GCall__P5_combined_context	GCfix__P2_assay_context	GCfix__P5_combined_context
Seq_anonymized_008720	897a4102a261eccc72ea3949d5a5698645635f40e54c47f6a6f34e053128e395	1.01266465853304	0	0.06827651	0.06827541	1.00008353031012	1.00031133755653	1.0005397231997	1.0008040768911
Seq_anonymized_003311	89a95d84e4bd5cb55e78e5791b8a9c7cd6ac8753eaeba9b3beed79bd72daffcc	1.00944687026838	0	0.20301044	0.08735196	0.999002108146544	0.999810348994784	0.998355858839787	0.999079190096327
Seq_anonymized_004524	89b4d9490663685ef8446d66092d82303c375368bf4c119efe5b57b633c206b5	1.00349778190829	0	0.09076066	0.08167761	0.997999379800625	0.998139120315062	0.998419430891216	0.998610054942436
Seq_anonymized_007337	89dfa260b49d0c8d2dbc3827b695b1d75ef07100c94b53601c3c25a8c030366c	1.00309139694538	0	0.060272466	0.022837125	1.00082115319797	1.00332163901603	1.00162354271903	1.00426282370453
Seq_anonymized_006540	89e1e3ef0d79ef641e6fbe5f6731448d7c8ce5f47aba52c7237c69916653f1be	1.00479924698036	0	0.044731926	0.019736193	1.00278798349671	1.00213876677667	1.00295483326986	1.00225970527846
Seq_anonymized_006148	89e9ce3a2e158625fc88e8b3d98a89230c4d106689bdced127f629538baa49d3	0.998782153077944	0	0.11954415	0.076605715	0.999422783460912	0.999923402540894	0.999846406935162	1.00039297871989
Seq_anonymized_007705	89f007d69d2f1e0e4b01a9cc806e54511f00b96b384f9ff44e0605da4ec22077	1.0052889548031	0	0.08387578	0.03413668	1.00111945062463	1.0012822953815	1.00196663929386	1.00211569815938
Seq_anonymized_004541	89fd006da54f01899943b088ed7aac382b22d96aa10e0250f90401143d548f99	1.008550663526	0	0.12350545	0.09704375	1.00124739376946	0.99990758069044	1.00081258086257	0.999527675228131
Seq_anonymized_002818	8a2774de676d8176c0da58a7084af4328f3b44db255be012f33792ad9778ca1d	1.00694902075175	0	0.08917608	0.011792709	0.998530171699232	1.00041025885099	0.999517810255304	1.00154147238774
Seq_anonymized_008247	8a2a43620b1dcd121f5a828977dee0750f5278bf12a100d481a0e428b11d4f77	0.999445954223025	0	0.102313116	0.049627874	1.001616980188	1.00033831126954	1.00135686563477	1.00011160561301
Seq_anonymized_007388	8a3bffc340160572ff8d2fd74da7bce6907941221b3c745deda27879d0f6a527	1.00289567776387	0	0.25231394	0.10998862	1.00008856701566	1.0019316541198	1.00046976363651	1.00225156918882
Seq_anonymized_003969	8aaba23b04af0a83541f84e8010449f7ae54fbc5f4764298573e018753c2ec28	1.00188100394818	0	0.15055513	0.042218328	1.00161544869387	1.00353747637537	1.00120219352809	1.00315519101134
Seq_anonymized_002297	8b690937e87546bbdbc6dd043e214b48d1104c0500db422b32c5e97f2a439715	0.999435832099106	0	0.12853798	0.083042875	0.998916855607106	1.00016527713136	0.998844753824303	1.00023133146937
Seq_anonymized_010653	8b7234aabc4ba0e9bec81506b65b5893f2f1c654a900421c38b324dea9543b90	1.00466580778528	0	0.088633016	0.026251027	1.00121712224275	1.0016086469647	1.00215224328581	1.00261412464256
Seq_anonymized_002838	8bba1b3db034bdd2f53a10bddd02e35cb181318a16b3c4812bd3e972aac47a1f	1.00358175573973	0	0.09218612	0.069159344	0.996704028220268	0.999324667256411	0.99656392596573	0.999307396750823
Seq_anonymized_003710	8bdbe2186414374c01d370dea6d9667f42960e5daceabf321a91b40c64d65817	1.00348008397368	0	0.053860348	0.045282364	0.997426644906056	0.999126478585173	0.996381395368081	0.997793959725851
Seq_anonymized_004760	8c0adee93a716fb2317afeb091a85beb573b922dc190eec0f9a17713e84d1e88	1.00408275598926	0	0.06687248	0.017973507	0.998428997497019	1.00103828829521	0.999273157775874	1.00211350973848
Seq_anonymized_000250	8c26a56e089223a64cbd0c92e5c198e71534f8710424efdac164f6fafca79f59	0.961657666718018	1	0.1516273	0.01907343	0.994607544276083	0.989193699468687	0.993081820319879	0.988058815461606
Seq_anonymized_008008	8c47b07802ddf6eeffa1fc6bc1738f4f39e297e9eea3f99ea2b73b425f080ded	1.00388328473771	0	0.15874152	0.14555332	0.997808091190275	1.00048815563921	0.99808335133844	1.00076807383001
Seq_anonymized_005845	8c4eac1c260a52ddfa2510358dfd53cf5a7382e13370268000d85f4d2dd0dc45	1.00038840689083	0	0.09086878	0.018081142	0.998469610091411	0.997713491751571	1.0004058006261	0.999658066603893
Seq_anonymized_007128	8c545df0f3aa5b680f17d5cf551df4f229c8c41bd960c5222422c2ef7c1ddffb	0.997869889484094	0	0.07500257	0.04876515	1.00202321244237	1.00218490618866	1.00265966827156	1.00288590151213
Seq_anonymized_007582	8c591d6d87aa3e14c4ed10ee0fc2b549d408eea590dfc1e9c35f3fb3ff680124	1.00295270935043	0	0.071975015	0.021668283	1.00040530754615	1.00294613641623	1.00059688937041	1.00311748268486
Seq_anonymized_010625	8c639fb5a9df419f107186fa438c10c206623e839b20371f26dae36b30428bda	0.990873389465375	0	0.15064932	0.5337538	0.995880340477851	0.994466408086406	0.995257225987641	0.993830713949563
Seq_anonymized_002943	8c774607dcc2a3f9dfa4796912e8a0a081dd63ad457385e58dab65b166edd22e	1.00653618935551	0	0.08499205	0.079681456	1.00046717472851	1.00060553798152	1.00074851767763	1.00079199223704
Seq_anonymized_003752	8cc8c2748ccd7a23c6e8bd74afdbb4bc2e654cfceb2375057800e89de93a287f	1.00046928515285	0	0.07468689	0.033447184	1.00086789515188	1.00081187620652	1.00137820717696	1.00130908273423
Seq_anonymized_009594	8ccd5079b427bb3e0aa243107ab1e32b48bbdb70912e44923d80bf91f8c2a7fa	1.00488470973767	0	0.07620393	0.07582452	0.999186165900574	0.99754890233792	0.999612800552456	0.998107627517015
Seq_anonymized_006929	8cd99d13c78e0d1aa9c38ee50f09b84527ead4374e864b5eb99c466f3312e017	1.00625331819185	0	0.10011712	0.062104024	0.999570557187243	1.00015120127751	0.999270480443438	0.999704992950598
Seq_anonymized_011093	8cf80110825bf796aea8952a96366f592d12798a17f7bddbee7071902cc106a0	0.998910708386875	0	0.13119125	0.023175994	0.996208012024178	0.99636026482968	0.996780581060004	0.997098588871682
Seq_anonymized_004302	8cfd85ced918aa54251eae9982674580a2b1e6df5e14afb15d1487ee02152e35	1.00909033331593	0	0.055287372	0.038326263	1.00089951362026	1.00118036237005	1.00041392750693	1.00059385829941
Seq_anonymized_008821	8d04e485028c56ca76d9f30dcc5bb39525226a197300912e259aea7861942ef2	0.999020541580199	0	0.06405746	0.016443996	1.00164132038464	1.00237038694587	1.00120207503285	1.00200067116009
Seq_anonymized_011017	8d158440e362e1f17f86a5f7b8cb8c65924d162f45d8bc8eb16f7f730125cf62	0.997392627083622	0	0.12327172	0.04035897	0.999210193651403	0.999564318315211	0.998470956076309	0.998702811140368
Seq_anonymized_011611	8d1d9684b6e6fa3d54f6ff259a15d0039e8a2f140183ec9bc469783fe60e510e	1.00108920495348	0	0.069357075	0.05755435	0.999547079902176	0.999293506971193	0.999736214857934	0.999532147886725
Seq_anonymized_008831	8d2b2079422f09e9bce2c8d03997f5c0819358298bad2abed110194154618feb	0.998054146115747	0	0.05461711	0.038069766	0.99929598329715	0.999529357679978	0.998980269009466	0.999179829283426
Seq_anonymized_011979	8de21f745851a401b5516467b51bdeb9460d47c0db3bc513c81d73354a3e64c8	0.968845217019609	1	0.35299894	0.14269616	0.997324579045256	0.997269821629231	0.997424793298314	0.997398196943649
