dataset	evaluation	pool_or_direction	endpoint	model	retention_fraction	achieved_retention_fraction	selected_n	n_sequences	pool_mean_outcome	selected_mean_outcome	outcome_gain_vs_pool	standardized_gain_vs_pool	outcome_gain_ci_2p5	outcome_gain_ci_97p5	pool_adverse_event_rate	pool_adverse_events	selected_adverse_event_rate	selected_adverse_events	selected_to_pool_event_rate_ratio	event_rate_change_vs_pool	event_change_ci_2p5	event_change_ci_97p5	finite_pool_penalty_bits_per_sequence	finite_pool_penalty_bits_per_nt	rate_boundary
Gimpel2025_PCR	repeated_nested_oof	GCall	relative_efficiency	F0_frozen_low_proxy	0.25	0.2500416736122687	3000	11998	1.0	0.9994356216624138	-0.0005643783375861577	-0.07226937660365297	-0.0008048412340159294	-0.0003455682818548114	0.020003333888981498	240	0.022	66	1.0998166666666667	0.001996666111018501	-0.0021196610912747643	0.006349721522370114	1.9997595307868608	0.018516291951730192	finite observed-pool retention cost; not full-language capacity
Gimpel2025_PCR	repeated_nested_oof	GCall	relative_efficiency	P0_composition	0.25	0.2500416736122687	3000	11998	1.0	1.0009071075193374	0.0009071075193374245	0.11615629192180678	0.0006643549014247907	0.0011495370577106281	0.020003333888981498	240	0.021333333333333333	64	1.0664888888888888	0.001329999444351835	-0.0029285530998371116	0.005712859440490462	1.9997595307868608	0.018516291951730192	finite observed-pool retention cost; not full-language capacity
Gimpel2025_PCR	repeated_nested_oof	GCall	relative_efficiency	P1_variable_structure	0.25	0.2500416736122687	3000	11998	1.0	1.0011321071584505	0.0011321071584504683	0.14496778692760903	0.0009004615936395649	0.0013603829382434565	0.020003333888981498	240	0.019333333333333334	58	0.9665055555555556	-0.0006700005556481634	-0.00474222723912858	0.003490546662862682	1.9997595307868608	0.018516291951730192	finite observed-pool retention cost; not full-language capacity
Gimpel2025_PCR	repeated_nested_oof	GCall	relative_efficiency	P2_assay_context	0.25	0.2500416736122687	3000	11998	1.0	1.0017770882442647	0.0017770882442647018	0.2275584497661274	0.0015709717407856316	0.0019845122123658605	0.020003333888981498	240	0.007333333333333333	22	0.3666055555555555	-0.012670000555648164	-0.016050204021847758	-0.009275285281073575	1.9997595307868608	0.018516291951730192	finite observed-pool retention cost; not full-language capacity
Gimpel2025_PCR	repeated_nested_oof	GCall	relative_efficiency	P3_assay_calibrated	0.25	0.2500416736122687	3000	11998	1.0	1.0017729372553783	0.001772937255378304	0.2270269102665929	0.0015700807625879166	0.0019829456217259982	0.020003333888981498	240	0.007333333333333333	22	0.3666055555555555	-0.012670000555648164	-0.016036430828598968	-0.009269173508675918	1.9997595307868608	0.018516291951730192	finite observed-pool retention cost; not full-language capacity
Gimpel2025_PCR	repeated_nested_oof	GCall	relative_efficiency	P4_full_structural_context	0.25	0.2500416736122687	3000	11998	1.0	1.002020991291029	0.0020209912910289507	0.2587905505883759	0.001812802889036308	0.0022279638541745084	0.020003333888981498	240	0.007	21	0.34994166666666665	-0.013003333888981498	-0.016269664195300473	-0.00972652768989416	1.9997595307868608	0.018516291951730192	finite observed-pool retention cost; not full-language capacity
Gimpel2025_PCR	repeated_nested_oof	GCall	relative_efficiency	P5_combined_context	0.25	0.2500416736122687	3000	11998	1.0	1.0025380732461673	0.002538073246167283	0.3250035642038047	0.002357467764315879	0.0027225871509671236	0.020003333888981498	240	0.0023333333333333335	7	0.11664722222222222	-0.017670000555648165	-0.020458838023355717	-0.014936978246586694	1.9997595307868608	0.018516291951730192	finite observed-pool retention cost; not full-language capacity
Gimpel2025_PCR	repeated_nested_oof	GCall	relative_efficiency	P6_full_amplicon_replacement	0.25	0.2500416736122687	3000	11998	1.0	1.0022656638693377	0.0022656638693376863	0.29012119092090183	0.002084720196450912	0.00245507851589441	0.020003333888981498	240	0.0036666666666666666	11	0.18330277777777776	-0.016336667222314832	-0.01926109528069586	-0.013512608451935554	1.9997595307868608	0.018516291951730192	finite observed-pool retention cost; not full-language capacity
Gimpel2025_PCR	repeated_nested_oof	GCall	relative_efficiency	F0_frozen_low_proxy	0.5	0.5	5999	11998	1.0	0.999648109565984	-0.00035189043401595566	-0.045060025528070036	-0.0004879210216527291	-0.00021858242720990711	0.020003333888981498	240	0.021836972828804802	131	1.0916666666666668	0.0018336389398233045	-0.0005759499067179767	0.004323952443575042	1.0	0.009259259259259259	finite observed-pool retention cost; not full-language capacity
Gimpel2025_PCR	repeated_nested_oof	GCall	relative_efficiency	P0_composition	0.5	0.5	5999	11998	1.0	1.00066809381884	0.000668093818839921	0.08555027821730336	0.0005294529315961749	0.0008068636068376515	0.020003333888981498	240	0.01833638939823304	110	0.9166666666666666	-0.0016669444907484593	-0.004252769733128991	0.0008618448313304295	1.0	0.009259259259259259	finite observed-pool retention cost; not full-language capacity
Gimpel2025_PCR	repeated_nested_oof	GCall	relative_efficiency	P1_variable_structure	0.5	0.5	5999	11998	1.0	1.0006757050013382	0.0006757050013381782	0.08652489998737035	0.0005365454866073371	0.0008256439892103866	0.020003333888981498	240	0.020170028338056343	121	1.0083333333333333	0.00016669444907484524	-0.002427078754292676	0.0026241206089464043	1.0	0.009259259259259259	finite observed-pool retention cost; not full-language capacity
Gimpel2025_PCR	repeated_nested_oof	GCall	relative_efficiency	P2_assay_context	0.5	0.5	5999	11998	1.0	1.0013377752452148	0.001337775245214834	0.1713038516343053	0.001197097756659507	0.0014830170960571651	0.020003333888981498	240	0.008668111351891982	52	0.4333333333333333	-0.011335222537089516	-0.013994162888446675	-0.008863945974273243	1.0	0.009259259259259259	finite observed-pool retention cost; not full-language capacity
Gimpel2025_PCR	repeated_nested_oof	GCall	relative_efficiency	P3_assay_calibrated	0.5	0.5	5999	11998	1.0	1.0013415745486012	0.0013415745486011765	0.17179035735037065	0.001200782784311405	0.0014871480259757318	0.020003333888981498	240	0.008668111351891982	52	0.4333333333333333	-0.011335222537089516	-0.013994709364325621	-0.008873596468019449	1.0	0.009259259259259259	finite observed-pool retention cost; not full-language capacity
Gimpel2025_PCR	repeated_nested_oof	GCall	relative_efficiency	P4_full_structural_context	0.5	0.5	5999	11998	1.0	1.0015684541385057	0.0015684541385057038	0.20084258248824557	0.0014314418660441807	0.0017135417687742737	0.020003333888981498	240	0.007167861310218369	43	0.3583333333333333	-0.012835472578763128	-0.015411022783391484	-0.01034166435255883	1.0	0.009259259259259259	finite observed-pool retention cost; not full-language capacity
Gimpel2025_PCR	repeated_nested_oof	GCall	relative_efficiency	P5_combined_context	0.5	0.5	5999	11998	1.0	1.0017871767531932	0.001787176753193176	0.22885029639199106	0.0016536236288937967	0.0019279731814538707	0.020003333888981498	240	0.005500916819469912	33	0.275	-0.014502417069511586	-0.01708027524843957	-0.012184719756485732	1.0	0.009259259259259259	finite observed-pool retention cost; not full-language capacity
Gimpel2025_PCR	repeated_nested_oof	GCall	relative_efficiency	P6_full_amplicon_replacement	0.5	0.5	5999	11998	1.0	1.0016291399963573	0.0016291399963572761	0.20861348513193803	0.0014969534610056513	0.001775528397712933	0.020003333888981498	240	0.006334389064844141	38	0.31666666666666665	-0.013668944824137358	-0.01618580852937601	-0.011271175912088564	1.0	0.009259259259259259	finite observed-pool retention cost; not full-language capacity
Gimpel2025_PCR	repeated_nested_oof	GCfix	relative_efficiency	F0_frozen_low_proxy	0.1	0.10005002501250625	1200	11994	1.0	0.9990424455028241	-0.0009575544971759387	-0.12002349304905179	-0.001422534452653859	-0.000521157555451754	0.02001000500250125	240	0.028333333333333332	34	1.4159583333333332	0.008323328330832082	-7.941221178104864e-05	0.017343368856892295	3.321206566969903	0.030751912657128733	finite observed-pool retention cost; not full-language capacity
Gimpel2025_PCR	repeated_nested_oof	GCfix	relative_efficiency	P0_composition	0.1	0.10005002501250625	1200	11994	1.0	1.0007556977360983	0.000755697736098293	0.09472200511122698	0.0004763495731553963	0.0010220640659744068	0.02001000500250125	240	0.005833333333333334	7	0.29152083333333334	-0.014176671669167917	-0.018584660839652142	-0.009333278032350078	3.321206566969903	0.030751912657128733	finite observed-pool retention cost; not full-language capacity
Gimpel2025_PCR	repeated_nested_oof	GCfix	relative_efficiency	P1_variable_structure	0.1	0.10005002501250625	1200	11994	1.0	1.0012876716187973	0.0012876716187972814	0.1614016184394568	0.0009307309134132524	0.0016204876673999028	0.02001000500250125	240	0.009166666666666667	11	0.4581041666666667	-0.010843338335834583	-0.015499439951874503	-0.004996515235717117	3.321206566969903	0.030751912657128733	finite observed-pool retention cost; not full-language capacity
Gimpel2025_PCR	repeated_nested_oof	GCfix	relative_efficiency	P2_assay_context	0.1	0.10005002501250625	1200	11994	1.0	1.0016822101566105	0.0016822101566105196	0.2108545671650577	0.0014085204899412756	0.0019423039862172808	0.02001000500250125	240	0.005	6	0.249875	-0.015010005002501249	-0.019031437829524447	-0.01058477395171244	3.321206566969903	0.030751912657128733	finite observed-pool retention cost; not full-language capacity
Gimpel2025_PCR	repeated_nested_oof	GCfix	relative_efficiency	P3_assay_calibrated	0.1	0.10005002501250625	1200	11994	1.0	1.0016849303781854	0.0016849303781854008	0.21119552999928545	0.0014048399188419409	0.00194296149934241	0.02001000500250125	240	0.005	6	0.249875	-0.015010005002501249	-0.01903648058388521	-0.010592381958386701	3.321206566969903	0.030751912657128733	finite observed-pool retention cost; not full-language capacity
Gimpel2025_PCR	repeated_nested_oof	GCfix	relative_efficiency	P4_full_structural_context	0.1	0.10005002501250625	1200	11994	1.0	1.0019859802886717	0.001985980288671696	0.24893026149000969	0.0017232939466584828	0.0022364919945022763	0.02001000500250125	240	0.004166666666666667	5	0.20822916666666666	-0.015843338335834584	-0.01949573933035442	-0.011651506751245442	3.321206566969903	0.030751912657128733	finite observed-pool retention cost; not full-language capacity
Gimpel2025_PCR	repeated_nested_oof	GCfix	relative_efficiency	P5_combined_context	0.1	0.10005002501250625	1200	11994	1.0	1.002664388544084	0.0026643885440840176	0.33396451151759776	0.002448657564032919	0.00289335699489886	0.02001000500250125	240	0.0008333333333333334	1	0.04164583333333334	-0.01917667166916792	-0.022011005502751375	-0.016190514492406025	3.321206566969903	0.030751912657128733	finite observed-pool retention cost; not full-language capacity
Gimpel2025_PCR	repeated_nested_oof	GCfix	relative_efficiency	P6_full_amplicon_replacement	0.1	0.10005002501250625	1200	11994	1.0	1.002240618612969	0.002240618612969092	0.2808475896801724	0.001988007451288659	0.0024838893132222593	0.02001000500250125	240	0.0025	3	0.1249375	-0.01751000500250125	-0.020927130231782557	-0.013817418297076995	3.321206566969903	0.030751912657128733	finite observed-pool retention cost; not full-language capacity
Gimpel2025_PCR	repeated_nested_oof	GCfix	relative_efficiency	F0_frozen_low_proxy	0.25	0.2500416875104219	2999	11994	1.0	0.9991813439367047	-0.0008186560632953421	-0.10261343935230761	-0.001106112737553519	-0.0005577839520912759	0.02001000500250125	240	0.02567522507502501	77	1.2831193731243749	0.00566522007252376	0.0010232211192456185	0.010561756794238491	1.9997594505970435	0.018516291209231886	finite observed-pool retention cost; not full-language capacity
Gimpel2025_PCR	repeated_nested_oof	GCfix	relative_efficiency	P0_composition	0.25	0.2500416875104219	2999	11994	1.0	1.0006465283310662	0.000646528331066154	0.08103830004306879	0.00043018785884426925	0.0008484461313007479	0.02001000500250125	240	0.011003667889296432	33	0.5499083027675892	-0.009006337113204818	-0.01247011419639391	-0.005374027513613825	1.9997594505970435	0.018516291209231886	finite observed-pool retention cost; not full-language capacity
Gimpel2025_PCR	repeated_nested_oof	GCfix	relative_efficiency	P1_variable_structure	0.25	0.2500416875104219	2999	11994	1.0	1.0009941958267878	0.000994195826787836	0.1246162555319724	0.0007915974939990522	0.0012095979313355152	0.02001000500250125	240	0.0106702234078026	32	0.533244414804935	-0.00933978159469865	-0.012800119708720092	-0.005643967131350767	1.9997594505970435	0.018516291209231886	finite observed-pool retention cost; not full-language capacity
Gimpel2025_PCR	repeated_nested_oof	GCfix	relative_efficiency	P2_assay_context	0.25	0.2500416875104219	2999	11994	1.0	1.0015481408893538	0.001548140889353844	0.1940498194309802	0.0013637137357883078	0.0017285933411414988	0.02001000500250125	240	0.005001667222407469	15	0.24995831943981325	-0.015008337780093781	-0.018040162926258065	-0.011929233582035709	1.9997594505970435	0.018516291209231886	finite observed-pool retention cost; not full-language capacity
Gimpel2025_PCR	repeated_nested_oof	GCfix	relative_efficiency	P3_assay_calibrated	0.25	0.2500416875104219	2999	11994	1.0	1.0015656076040576	0.0015656076040575506	0.19623916334509992	0.0013774818290928303	0.001745690544217443	0.02001000500250125	240	0.005001667222407469	15	0.24995831943981325	-0.015008337780093781	-0.01804129284832202	-0.011925926019690006	1.9997594505970435	0.018516291209231886	finite observed-pool retention cost; not full-language capacity
Gimpel2025_PCR	repeated_nested_oof	GCfix	relative_efficiency	P4_full_structural_context	0.25	0.2500416875104219	2999	11994	1.0	1.001738261053765	0.0017382610537650667	0.21788019806634082	0.0015592329086943023	0.0019157202322505646	0.02001000500250125	240	0.004668222740913638	14	0.2332944314771591	-0.015341782261587611	-0.018416192884912353	-0.012256689029980885	1.9997594505970435	0.018516291209231886	finite observed-pool retention cost; not full-language capacity
Gimpel2025_PCR	repeated_nested_oof	GCfix	relative_efficiency	P5_combined_context	0.25	0.2500416875104219	2999	11994	1.0	1.002143712006791	0.0021437120067910875	0.26870095008178324	0.0019724133254383656	0.0023176682654824973	0.02001000500250125	240	0.0030010003334444814	9	0.14997499166388797	-0.01700900466905677	-0.01991186401037862	-0.0142403898466049	1.9997594505970435	0.018516291209231886	finite observed-pool retention cost; not full-language capacity
Gimpel2025_PCR	repeated_nested_oof	GCfix	relative_efficiency	P6_full_amplicon_replacement	0.25	0.2500416875104219	2999	11994	1.0	1.001849539833386	0.0018495398333859825	0.231828300103069	0.0016778781677757148	0.0020173093673395343	0.02001000500250125	240	0.003667889296432144	11	0.18330276758919642	-0.016342115706069107	-0.01933456023722821	-0.013357159577501733	1.9997594505970435	0.018516291209231886	finite observed-pool retention cost; not full-language capacity
Gimpel2025_PCR	repeated_nested_oof	GCfix	relative_efficiency	F0_frozen_low_proxy	0.5	0.5	5997	11994	1.0	0.9995429400641892	-0.0004570599358107996	-0.05728961661250295	-0.0006035590945725089	-0.0003117788395342575	0.02001000500250125	240	0.022344505586126398	134	1.1166666666666667	0.002334500583625148	-0.00018472569950870503	0.004756737952865456	1.0	0.009259259259259259	finite observed-pool retention cost; not full-language capacity
Gimpel2025_PCR	repeated_nested_oof	GCfix	relative_efficiency	P0_composition	0.5	0.5	5997	11994	1.0	1.0003501751775745	0.00035017517757451877	0.04389227779256451	0.00020291242747842996	0.0004922569561909617	0.02001000500250125	240	0.01534100383525096	92	0.7666666666666667	-0.004669001167250291	-0.0070791757771556	-0.002112318414109018	1.0	0.009259259259259259	finite observed-pool retention cost; not full-language capacity
Gimpel2025_PCR	repeated_nested_oof	GCfix	relative_efficiency	P1_variable_structure	0.5	0.5	5997	11994	1.0	1.0006550448389835	0.0006550448389834873	0.08210579127394171	0.0005103879560925895	0.0007987946816769592	0.02001000500250125	240	0.013673503418375855	82	0.6833333333333333	-0.006336501584125395	-0.008710455941233245	-0.0038070521282268037	1.0	0.009259259259259259	finite observed-pool retention cost; not full-language capacity
Gimpel2025_PCR	repeated_nested_oof	GCfix	relative_efficiency	P2_assay_context	0.5	0.5	5997	11994	1.0	1.001309073261127	0.0013090732611269473	0.16408418102672329	0.0011743266873932123	0.0014546764393902093	0.02001000500250125	240	0.006169751542437886	37	0.30833333333333335	-0.013840253460063364	-0.01643752516927751	-0.011324429270843095	1.0	0.009259259259259259	finite observed-pool retention cost; not full-language capacity
Gimpel2025_PCR	repeated_nested_oof	GCfix	relative_efficiency	P3_assay_calibrated	0.5	0.5	5997	11994	1.0	1.0013090577750832	0.0013090577750831667	0.16408223994757476	0.0011726312468302747	0.001456340492552366	0.02001000500250125	240	0.006336501584125396	38	0.31666666666666665	-0.013673503418375855	-0.01625054388630041	-0.01114668318136748	1.0	0.009259259259259259	finite observed-pool retention cost; not full-language capacity
Gimpel2025_PCR	repeated_nested_oof	GCfix	relative_efficiency	P4_full_structural_context	0.5	0.5	5997	11994	1.0	1.001495229362081	0.0014952293620809076	0.18741768899392672	0.0013583555482404642	0.0016444825775850963	0.02001000500250125	240	0.004502251125562781	27	0.225	-0.015507753876938469	-0.01802653400720103	-0.013085331292996468	1.0	0.009259259259259259	finite observed-pool retention cost; not full-language capacity
Gimpel2025_PCR	repeated_nested_oof	GCfix	relative_efficiency	P5_combined_context	0.5	0.5	5997	11994	1.0	1.001653470711255	0.0016534707112549896	0.20725225666467761	0.0015130715153954977	0.0017988027377523308	0.02001000500250125	240	0.00416875104218776	25	0.20833333333333331	-0.015841253960313488	-0.018483262607190645	-0.013359994426523854	1.0	0.009259259259259259	finite observed-pool retention cost; not full-language capacity
Gimpel2025_PCR	repeated_nested_oof	GCfix	relative_efficiency	P6_full_amplicon_replacement	0.5	0.5	5997	11994	1.0	1.0014348859503832	0.0014348859503832134	0.17985401812630034	0.001296092517803521	0.0015805885644772865	0.02001000500250125	240	0.005336001334000333	32	0.26666666666666666	-0.014674003668500916	-0.01716901990120632	-0.012113335696976604	1.0	0.009259259259259259	finite observed-pool retention cost; not full-language capacity
Gimpel2025_PCR	source_only_transfer	GCall_to_GCfix	relative_efficiency	F0_frozen_low_proxy	0.1	0.10005002501250625	1200	11994	1.0	0.9990424455028241	-0.0009575544971759387	-0.12002349304905179	-0.0014113032005493742	-0.0005146319379225663	0.02001000500250125	240	0.028333333333333332	34	1.4159583333333332	0.008323328330832082	-0.00046640483467424147	0.017204239741719234	3.321206566969903	0.030751912657128733	finite observed-pool retention cost; not full-language capacity
Gimpel2025_PCR	source_only_transfer	GCall_to_GCfix	relative_efficiency	P0_composition	0.1	0.10005002501250625	1200	11994	1.0	1.0008163050588506	0.0008163050588505527	0.10231875558603669	0.0005297524290866273	0.001095416242476707	0.02001000500250125	240	0.005833333333333334	7	0.29152083333333334	-0.014176671669167917	-0.018657862281981324	-0.009152408578192604	3.321206566969903	0.030751912657128733	finite observed-pool retention cost; not full-language capacity
Gimpel2025_PCR	source_only_transfer	GCall_to_GCfix	relative_efficiency	P1_variable_structure	0.1	0.10005002501250625	1200	11994	1.0	1.001279797750508	0.001279797750507905	0.1604146780839091	0.0009283616119654004	0.001625351122774543	0.02001000500250125	240	0.008333333333333333	10	0.4164583333333333	-0.011676671669167917	-0.016676773484275126	-0.006433960336456823	3.321206566969903	0.030751912657128733	finite observed-pool retention cost; not full-language capacity
Gimpel2025_PCR	source_only_transfer	GCall_to_GCfix	relative_efficiency	P2_assay_context	0.1	0.10005002501250625	1200	11994	1.0	1.0016806404180996	0.001680640418099566	0.2106578102182584	0.0014196447839203597	0.00194134421645816	0.02001000500250125	240	0.0033333333333333335	4	0.16658333333333336	-0.016676671669167916	-0.020343806523913835	-0.01261200375646448	3.321206566969903	0.030751912657128733	finite observed-pool retention cost; not full-language capacity
Gimpel2025_PCR	source_only_transfer	GCall_to_GCfix	relative_efficiency	P3_assay_calibrated	0.1	0.10005002501250625	1200	11994	1.0	1.001682492744929	0.0016824927449290428	0.21088998785096544	0.001421467927209491	0.0019422786058960167	0.02001000500250125	240	0.0033333333333333335	4	0.16658333333333336	-0.016676671669167916	-0.02034372177838094	-0.012611454244940843	3.321206566969903	0.030751912657128733	finite observed-pool retention cost; not full-language capacity
Gimpel2025_PCR	source_only_transfer	GCall_to_GCfix	relative_efficiency	P4_full_structural_context	0.1	0.10005002501250625	1200	11994	1.0	1.0020302823044696	0.002030282304469555	0.25448324327940686	0.001793517492055302	0.002264173273265563	0.02001000500250125	240	0.0033333333333333335	4	0.16658333333333336	-0.016676671669167916	-0.020252222470611165	-0.012474253403575561	3.321206566969903	0.030751912657128733	finite observed-pool retention cost; not full-language capacity
Gimpel2025_PCR	source_only_transfer	GCall_to_GCfix	relative_efficiency	P5_combined_context	0.1	0.10005002501250625	1200	11994	1.0	1.0026840210581887	0.002684021058188657	0.33642532489910565	0.002479322157362762	0.0028997674471872036	0.02001000500250125	240	0.0016666666666666668	2	0.08329166666666668	-0.018343338335834583	-0.021344005336001334	-0.014790506086326188	3.321206566969903	0.030751912657128733	finite observed-pool retention cost; not full-language capacity
Gimpel2025_PCR	source_only_transfer	GCall_to_GCfix	relative_efficiency	P6_full_amplicon_replacement	0.1	0.10005002501250625	1200	11994	1.0	1.002257758018184	0.002257758018183953	0.28299590738818564	0.002037401582178522	0.0024901535130667255	0.02001000500250125	240	0.0016666666666666668	2	0.08329166666666668	-0.018343338335834583	-0.021260892804866947	-0.014936258591832268	3.321206566969903	0.030751912657128733	finite observed-pool retention cost; not full-language capacity
Gimpel2025_PCR	source_only_transfer	GCall_to_GCfix	relative_efficiency	F0_frozen_low_proxy	0.25	0.2500416875104219	2999	11994	1.0	0.9991813439367047	-0.0008186560632953421	-0.10261343935230761	-0.0011023401778100378	-0.0005544897198022314	0.02001000500250125	240	0.02567522507502501	77	1.2831193731243749	0.00566522007252376	0.0011200212974870668	0.010363948423528866	1.9997594505970435	0.018516291209231886	finite observed-pool retention cost; not full-language capacity
Gimpel2025_PCR	source_only_transfer	GCall_to_GCfix	relative_efficiency	P0_composition	0.25	0.2500416875104219	2999	11994	1.0	1.0006695499398135	0.0006695499398134963	0.08392391533244792	0.0004619935989992052	0.0008780454294161133	0.02001000500250125	240	0.010336778926308769	31	0.5165805268422807	-0.009673226076192481	-0.01328221990168252	-0.005946846738047308	1.9997594505970435	0.018516291209231886	finite observed-pool retention cost; not full-language capacity
Gimpel2025_PCR	source_only_transfer	GCall_to_GCfix	relative_efficiency	P1_variable_structure	0.25	0.2500416875104219	2999	11994	1.0	1.001065247355334	0.0010652473553340869	0.1335221221617529	0.0008648569634499642	0.0012669149465160344	0.02001000500250125	240	0.009336445481827277	28	0.4665888629543182	-0.010673559520673974	-0.01419958983235708	-0.007078320881053328	1.9997594505970435	0.018516291209231886	finite observed-pool retention cost; not full-language capacity
Gimpel2025_PCR	source_only_transfer	GCall_to_GCfix	relative_efficiency	P2_assay_context	0.25	0.2500416875104219	2999	11994	1.0	1.0015496484690258	0.0015496484690258328	0.1942387851544095	0.0013765965061336926	0.0017256459362277792	0.02001000500250125	240	0.004668222740913638	14	0.2332944314771591	-0.015341782261587611	-0.018276262051942254	-0.012151510018467239	1.9997594505970435	0.018516291209231886	finite observed-pool retention cost; not full-language capacity
Gimpel2025_PCR	source_only_transfer	GCall_to_GCfix	relative_efficiency	P3_assay_calibrated	0.25	0.2500416875104219	2999	11994	1.0	1.001561593099518	0.0015615930995180882	0.19573597020141087	0.0013895292002905125	0.0017365596057282021	0.02001000500250125	240	0.004668222740913638	14	0.2332944314771591	-0.015341782261587611	-0.018284061533396435	-0.012153043880217292	1.9997594505970435	0.018516291209231886	finite observed-pool retention cost; not full-language capacity
Gimpel2025_PCR	source_only_transfer	GCall_to_GCfix	relative_efficiency	P4_full_structural_context	0.25	0.2500416875104219	2999	11994	1.0	1.0017138524604354	0.0017138524604354277	0.21482073289701922	0.0015439229635667352	0.0018928573265916653	0.02001000500250125	240	0.004334778259419807	13	0.21663054351450486	-0.015675226743081444	-0.018632609047027845	-0.012599532498392886	1.9997594505970435	0.018516291209231886	finite observed-pool retention cost; not full-language capacity
Gimpel2025_PCR	source_only_transfer	GCall_to_GCfix	relative_efficiency	P5_combined_context	0.25	0.2500416875104219	2999	11994	1.0	1.002137181686372	0.002137181686372003	0.2678824150848304	0.0019786181544871996	0.002308892471804919	0.02001000500250125	240	0.002334111370456819	7	0.11664721573857954	-0.017675893632044432	-0.020498509275940206	-0.014849010200009291	1.9997594505970435	0.018516291209231886	finite observed-pool retention cost; not full-language capacity
Gimpel2025_PCR	source_only_transfer	GCall_to_GCfix	relative_efficiency	P6_full_amplicon_replacement	0.25	0.2500416875104219	2999	11994	1.0	1.0018642511477625	0.0018642511477624524	0.23367227174542896	0.0016949557922535997	0.0020379058639663186	0.02001000500250125	240	0.0030010003334444814	9	0.14997499166388797	-0.01700900466905677	-0.01984090178251807	-0.014020028943753277	1.9997594505970435	0.018516291209231886	finite observed-pool retention cost; not full-language capacity
Gimpel2025_PCR	source_only_transfer	GCall_to_GCfix	relative_efficiency	F0_frozen_low_proxy	0.5	0.5	5997	11994	1.0	0.9995429400641892	-0.0004570599358107996	-0.05728961661250295	-0.0005980873436156803	-0.00030451527498981965	0.02001000500250125	240	0.022344505586126398	134	1.1166666666666667	0.002334500583625148	-0.00025993117075182476	0.004849510944914996	1.0	0.009259259259259259	finite observed-pool retention cost; not full-language capacity
Gimpel2025_PCR	source_only_transfer	GCall_to_GCfix	relative_efficiency	P0_composition	0.5	0.5	5997	11994	1.0	1.0003760405577944	0.00037604055779438816	0.04713434212643414	0.00023109420404407444	0.0005205119839362198	0.02001000500250125	240	0.015007503751875938	90	0.75	-0.005002501250625312	-0.007468500041573984	-0.0024088482101266564	1.0	0.009259259259259259	finite observed-pool retention cost; not full-language capacity
Gimpel2025_PCR	source_only_transfer	GCall_to_GCfix	relative_efficiency	P1_variable_structure	0.5	0.5	5997	11994	1.0	1.0006541407461618	0.0006541407461617688	0.0819924688689786	0.0005134822113805005	0.0007991539865039725	0.02001000500250125	240	0.013173253293313323	79	0.6583333333333333	-0.006836751709187927	-0.009425590567418464	-0.004282037581624645	1.0	0.009259259259259259	finite observed-pool retention cost; not full-language capacity
Gimpel2025_PCR	source_only_transfer	GCall_to_GCfix	relative_efficiency	P2_assay_context	0.5	0.5	5997	11994	1.0	1.0012983373231104	0.0012983373231103545	0.1627384980544122	0.001158609543615552	0.0014364534881225908	0.02001000500250125	240	0.006003001500750375	36	0.3	-0.014007003501750874	-0.01653045100241065	-0.01169172918283952	1.0	0.009259259259259259	finite observed-pool retention cost; not full-language capacity
Gimpel2025_PCR	source_only_transfer	GCall_to_GCfix	relative_efficiency	P3_assay_calibrated	0.5	0.5	5997	11994	1.0	1.0012903131032311	0.0012903131032311332	0.16173271206339218	0.0011550643525462922	0.0014289904495710742	0.02001000500250125	240	0.006169751542437886	37	0.30833333333333335	-0.013840253460063364	-0.01631252082042276	-0.011482660873016063	1.0	0.009259259259259259	finite observed-pool retention cost; not full-language capacity
Gimpel2025_PCR	source_only_transfer	GCall_to_GCfix	relative_efficiency	P4_full_structural_context	0.5	0.5	5997	11994	1.0	1.001460594751799	0.0014605947517989382	0.18307645628216515	0.00132660005385421	0.0016037975495426043	0.02001000500250125	240	0.004335501083875271	26	0.21666666666666667	-0.01567450391862598	-0.018145180602718598	-0.013284088721658819	1.0	0.009259259259259259	finite observed-pool retention cost; not full-language capacity
Gimpel2025_PCR	source_only_transfer	GCall_to_GCfix	relative_efficiency	P5_combined_context	0.5	0.5	5997	11994	1.0	1.0016392364846993	0.0016392364846993246	0.20546808500959052	0.0014972702728160646	0.0017811695373168817	0.02001000500250125	240	0.004502251125562781	27	0.225	-0.015507753876938469	-0.018062705035491015	-0.012952897948897495	1.0	0.009259259259259259	finite observed-pool retention cost; not full-language capacity
Gimpel2025_PCR	source_only_transfer	GCall_to_GCfix	relative_efficiency	P6_full_amplicon_replacement	0.5	0.5	5997	11994	1.0	1.0014346876215994	0.0014346876215993731	0.17982915884833875	0.0012934207345891569	0.0015741635570866359	0.02001000500250125	240	0.005669501417375354	34	0.2833333333333333	-0.014340503585125897	-0.01691343354635394	-0.011845874025800571	1.0	0.009259259259259259	finite observed-pool retention cost; not full-language capacity
Gimpel2025_PCR	source_only_transfer	GCfix_to_GCall	relative_efficiency	F0_frozen_low_proxy	0.1	0.10001666944490749	1200	11998	1.0	0.9994087382766917	-0.0005912617233082562	-0.07571182894057493	-0.0009443234302047687	-0.00022775374774166584	0.020003333888981498	240	0.021666666666666667	26	1.0831527777777779	0.0016633327776851697	-0.005839130571885726	0.009486765230495558	3.321687625674223	0.030756366904390955	finite observed-pool retention cost; not full-language capacity
